problemIndex,crossoverProbability_1,mutationProbability_1,crossoverProbability_2,mutationProbability_2,pvalue
1,0.5,0.5,1.0,0.05,2.0345546145444244e-07
1,0.5,0.5,1.0,0.1,4.592833711753968e-06
1,0.5,0.5,1.0,0.2,0.15729920705028502
1,0.5,0.5,1.0,0.3,1.0
1,0.5,0.5,1.0,0.5,1.0
1,0.7,0.01,0.7,0.05,0.006655605482949389
1,0.7,0.01,0.7,0.1,0.0013258684489075231
1,0.7,0.01,0.7,0.2,9.559561925261336e-07
1,0.7,0.01,0.7,0.3,9.559561925261336e-07
1,0.7,0.01,0.7,0.5,9.559561925261336e-07
1,0.7,0.01,0.9,0.01,0.6239766946847884
1,0.7,0.01,0.9,0.05,0.006606147352702431
1,0.7,0.01,0.9,0.1,0.0009123455961962472
1,0.7,0.01,0.9,0.2,1.1091263320023652e-06
1,0.7,0.01,0.9,0.3,9.559561925261336e-07
1,0.7,0.01,0.9,0.5,9.559561925261336e-07
1,0.7,0.01,1.0,0.01,0.8920314885256536
1,0.7,0.01,1.0,0.05,0.007109552693052261
1,0.7,0.01,1.0,0.1,0.0009123455961962472
1,0.7,0.01,1.0,0.2,9.673620139097689e-07
1,0.7,0.01,1.0,0.3,9.559561925261336e-07
1,0.7,0.01,1.0,0.5,9.559561925261336e-07
1,0.7,0.05,0.7,0.1,0.17971249487899976
1,0.7,0.05,0.7,0.2,2.0345546145444244e-07
1,0.7,0.05,0.7,0.3,2.0345546145444244e-07
1,0.7,0.05,0.7,0.5,2.0345546145444244e-07
1,0.7,0.05,0.9,0.01,0.0020311983018944345
1,0.7,0.05,0.9,0.05,0.15729920705028502
1,0.7,0.05,0.9,0.1,0.019630657257290667
1,0.7,0.05,0.9,0.2,3.186355462846919e-07
1,0.7,0.05,0.9,0.3,2.0345546145444244e-07
1,0.7,0.05,0.9,0.5,2.0345546145444244e-07
1,0.7,0.05,1.0,0.01,0.007109552693052261
1,0.7,0.05,1.0,0.05,1.0
1,0.7,0.05,1.0,0.1,0.033894853524689246
1,0.7,0.05,1.0,0.2,5.733031437583866e-07
1,0.7,0.05,1.0,0.3,2.0345546145444244e-07
1,0.7,0.05,1.0,0.5,2.0345546145444244e-07
1,0.7,0.1,0.7,0.2,9.633570086430965e-07
1,0.7,0.1,0.7,0.3,9.633570086430965e-07
1,0.7,0.1,0.7,0.5,9.633570086430965e-07
1,0.7,0.1,0.9,0.01,0.000939615619221934
1,0.7,0.1,0.9,0.05,0.025347318677468252
1,0.7,0.1,0.9,0.1,0.15729920705028502
1,0.7,0.1,0.9,0.2,1.4998757938933049e-06
1,0.7,0.1,0.9,0.3,9.633570086430965e-07
1,0.7,0.1,0.9,0.5,9.633570086430965e-07
1,0.7,0.1,1.0,0.01,0.0032372973339849184
1,0.7,0.1,1.0,0.05,0.25683925795785656
1,0.7,0.1,1.0,0.1,0.36571229628151325
1,0.7,0.1,1.0,0.2,2.7265046561554873e-06
1,0.7,0.1,1.0,0.3,9.633570086430965e-07
1,0.7,0.1,1.0,0.5,9.633570086430965e-07
1,0.7,0.2,0.7,0.3,1.0
1,0.7,0.2,0.7,0.5,1.0
1,0.7,0.2,0.9,0.01,7.965713111184243e-07
1,0.7,0.2,0.9,0.05,7.237829871739995e-08
1,0.7,0.2,0.9,0.1,7.74421643104407e-06
1,0.7,0.2,0.9,0.2,0.31731050786291415
1,0.7,0.2,0.9,0.3,1.0
1,0.7,0.2,0.9,0.5,1.0
1,0.7,0.2,1.0,0.01,8.143762069980453e-07
1,0.7,0.2,1.0,0.05,2.0345546145444244e-07
1,0.7,0.2,1.0,0.1,4.592833711753968e-06
1,0.7,0.2,1.0,0.2,0.15729920705028502
1,0.7,0.2,1.0,0.3,1.0
1,0.7,0.2,1.0,0.5,1.0
1,0.7,0.3,0.7,0.5,1.0
1,0.7,0.3,0.9,0.01,7.965713111184243e-07
1,0.7,0.3,0.9,0.05,7.237829871739995e-08
1,0.7,0.3,0.9,0.1,7.74421643104407e-06
1,0.7,0.3,0.9,0.2,0.31731050786291415
1,0.7,0.3,0.9,0.3,1.0
1,0.7,0.3,0.9,0.5,1.0
1,0.7,0.3,1.0,0.01,8.143762069980453e-07
1,0.7,0.3,1.0,0.05,2.0345546145444244e-07
1,0.7,0.3,1.0,0.1,4.592833711753968e-06
1,0.7,0.3,1.0,0.2,0.15729920705028502
1,0.7,0.3,1.0,0.3,1.0
1,0.7,0.3,1.0,0.5,1.0
1,0.7,0.5,0.9,0.01,7.965713111184243e-07
1,0.7,0.5,0.9,0.05,7.237829871739995e-08
1,0.7,0.5,0.9,0.1,7.74421643104407e-06
1,0.7,0.5,0.9,0.2,0.31731050786291415
1,0.7,0.5,0.9,0.3,1.0
1,0.7,0.5,0.9,0.5,1.0
1,0.7,0.5,1.0,0.01,8.143762069980453e-07
1,0.7,0.5,1.0,0.05,2.0345546145444244e-07
1,0.7,0.5,1.0,0.1,4.592833711753968e-06
1,0.7,0.5,1.0,0.2,0.15729920705028502
1,0.7,0.5,1.0,0.3,1.0
1,0.7,0.5,1.0,0.5,1.0
1,0.9,0.01,0.9,0.05,0.0030123054507454855
1,0.9,0.01,0.9,0.1,0.0006273373645791828
1,0.9,0.01,0.9,0.2,8.987826968084789e-07
1,0.9,0.01,0.9,0.3,7.965713111184243e-07
1,0.9,0.01,0.9,0.5,7.965713111184243e-07
1,0.9,0.01,1.0,0.01,0.4459782541577516
1,0.9,0.01,1.0,0.05,0.0032372973339849184
1,0.9,0.01,1.0,0.1,0.000939615619221934
1,0.9,0.01,1.0,0.2,1.264129458000973e-06
1,0.9,0.01,1.0,0.3,7.965713111184243e-07
1,0.9,0.01,1.0,0.5,7.965713111184243e-07
1,0.9,0.05,0.9,0.1,0.0026997960632601866
1,0.9,0.05,0.9,0.2,1.1372725656979623e-07
1,0.9,0.05,0.9,0.3,7.237829871739995e-08
1,0.9,0.05,0.9,0.5,7.237829871739995e-08
1,0.9,0.05,1.0,0.01,0.010613156038105713
1,0.9,0.05,1.0,0.05,0.15729920705028502
1,0.9,0.05,1.0,0.1,0.0046777349810472576
1,0.9,0.05,1.0,0.2,2.0345546145444244e-07
1,0.9,0.05,1.0,0.3,7.237829871739995e-08
1,0.9,0.05,1.0,0.5,7.237829871739995e-08
1,0.9,0.1,0.9,0.2,1.1933310815418253e-05
1,0.9,0.1,0.9,0.3,7.74421643104407e-06
1,0.9,0.1,0.9,0.5,7.74421643104407e-06
1,0.9,0.1,1.0,0.01,0.001363066268466142
1,0.9,0.1,1.0,0.05,0.034808478811867126
1,0.9,0.1,1.0,0.1,0.763024600552995
1,0.9,0.1,1.0,0.2,0.00012423612343122087
1,0.9,0.1,1.0,0.3,7.74421643104407e-06
1,0.9,0.1,1.0,0.5,7.74421643104407e-06
1,0.9,0.2,0.9,0.3,0.31731050786291415
1,0.9,0.2,0.9,0.5,0.31731050786291415
1,0.9,0.2,1.0,0.01,9.635474059463784e-07
1,0.9,0.2,1.0,0.05,3.186355462846919e-07
1,0.9,0.2,1.0,0.1,7.097908330908269e-06
1,0.9,0.2,1.0,0.2,0.27630291733748347
1,0.9,0.2,1.0,0.3,0.31731050786291415
1,0.9,0.2,1.0,0.5,0.31731050786291415
1,0.9,0.3,0.9,0.5,1.0
1,0.9,0.3,1.0,0.01,8.143762069980453e-07
1,0.9,0.3,1.0,0.05,2.0345546145444244e-07
1,0.9,0.3,1.0,0.1,4.592833711753968e-06
1,0.9,0.3,1.0,0.2,0.15729920705028502
1,0.9,0.3,1.0,0.3,1.0
1,0.9,0.3,1.0,0.5,1.0
1,0.9,0.5,1.0,0.01,8.143762069980453e-07
1,0.9,0.5,1.0,0.05,2.0345546145444244e-07
1,0.9,0.5,1.0,0.1,4.592833711753968e-06
1,0.9,0.5,1.0,0.2,0.15729920705028502
1,0.9,0.5,1.0,0.3,1.0
1,0.9,0.5,1.0,0.5,1.0
1,1.0,0.01,1.0,0.05,0.00716096819380791
1,1.0,0.01,1.0,0.1,0.0032526419863057334
1,1.0,0.01,1.0,0.2,8.183499130023835e-07
1,1.0,0.01,1.0,0.3,8.143762069980453e-07
1,1.0,0.01,1.0,0.5,8.143762069980453e-07
1,1.0,0.05,1.0,0.1,0.033894853524689246
1,1.0,0.05,1.0,0.2,5.733031437583866e-07
1,1.0,0.05,1.0,0.3,2.0345546145444244e-07
1,1.0,0.05,1.0,0.5,2.0345546145444244e-07
1,1.0,0.1,1.0,0.2,3.381272563301567e-05
1,1.0,0.1,1.0,0.3,4.592833711753968e-06
1,1.0,0.1,1.0,0.5,4.592833711753968e-06
1,1.0,0.2,1.0,0.3,0.15729920705028502
1,1.0,0.2,1.0,0.5,0.15729920705028502
1,1.0,0.3,1.0,0.5,1.0
2,0.1,0.01,0.1,0.05,8.962629045573848e-05
2,0.1,0.01,0.1,0.1,1.7806884045919503e-05
2,0.1,0.01,0.1,0.2,1.1916199349573652e-05
2,0.1,0.01,0.1,0.3,1.1916199349573652e-05
2,0.1,0.01,0.1,0.5,9.2353755366603e-05
2,0.1,0.01,0.3,0.01,0.17023318333204085
2,0.1,0.01,0.3,0.05,6.279804674663063e-05
2,0.1,0.01,0.3,0.1,1.7213620893199623e-05
2,0.1,0.01,0.3,0.2,1.1916199349573652e-05
2,0.1,0.01,0.3,0.3,1.1916199349573652e-05
2,0.1,0.01,0.3,0.5,0.0005580563908236714
2,0.1,0.01,0.5,0.01,0.2275867982593881
2,0.1,0.01,0.5,0.05,0.0001769827310089384
2,0.1,0.01,0.5,0.1,1.7912715457470545e-05
2,0.1,0.01,0.5,0.2,1.1916199349573652e-05
2,0.1,0.01,0.5,0.3,1.1916199349573652e-05
2,0.1,0.01,0.5,0.5,0.0005318572518537497
2,0.1,0.01,0.7,0.01,0.3804654391700528
2,0.1,0.01,0.7,0.05,6.264946118353125e-05
2,0.1,0.01,0.7,0.1,1.1981545991387279e-05
2,0.1,0.01,0.7,0.2,1.1916199349573652e-05
2,0.1,0.01,0.7,0.3,1.1916199349573652e-05
2,0.1,0.01,0.7,0.5,0.0007648822591473668
2,0.1,0.01,0.9,0.01,0.01231377365730882
2,0.1,0.01,0.9,0.05,5.5514332424209156e-05
2,0.1,0.01,0.9,0.1,1.1981545991387279e-05
2,0.1,0.01,0.9,0.2,1.1916199349573652e-05
2,0.1,0.01,0.9,0.3,1.1927070484013162e-05
2,0.1,0.01,0.9,0.5,0.0011224086455330494
2,0.1,0.01,1.0,0.01,0.3033470667923428
2,0.1,0.01,1.0,0.05,1.7335146297404274e-05
2,0.1,0.01,1.0,0.1,1.1916199349573652e-05
2,0.1,0.01,1.0,0.2,1.1916199349573652e-05
2,0.1,0.01,1.0,0.3,1.1916199349573652e-05
2,0.1,0.01,1.0,0.5,0.00109019156299699
2,0.1,0.05,0.1,0.1,0.0201583292355237
2,0.1,0.05,0.1,0.2,0.009653874815692721
2,0.1,0.05,0.1,0.3,0.009653874815692721
2,0.1,0.05,0.1,0.5,0.024196831486783456
2,0.1,0.05,0.3,0.01,2.1095854895349905e-06
2,0.1,0.05,0.3,0.05,0.9785669214242747
2,0.1,0.05,0.3,0.1,0.031032519500144917
2,0.1,0.05,0.3,0.2,0.009653874815692721
2,0.1,0.05,0.3,0.3,0.009653874815692721
2,0.1,0.05,0.3,0.5,0.05764508998808427
2,0.1,0.05,0.5,0.01,1.1672008645187953e-05
2,0.1,0.05,0.5,0.05,0.22538386954701095
2,0.1,0.05,0.5,0.1,0.057805611748857254
2,0.1,0.05,0.5,0.2,0.009653874815692721
2,0.1,0.05,0.5,0.3,0.009653874815692721
2,0.1,0.05,0.5,0.5,0.014212888945666228
2,0.1,0.05,0.7,0.01,8.187440296452538e-06
2,0.1,0.05,0.7,0.05,0.2991153434110071
2,0.1,0.05,0.7,0.1,0.020041916312799814
2,0.1,0.05,0.7,0.2,0.009653874815692721
2,0.1,0.05,0.7,0.3,0.020041916312799814
2,0.1,0.05,0.7,0.5,0.0032740771396634998
2,0.1,0.05,0.9,0.01,1.0925148300234312e-05
2,0.1,0.05,0.9,0.05,0.7186823446373798
2,0.1,0.05,0.9,0.1,0.020041916312799814
2,0.1,0.05,0.9,0.2,0.009653874815692721
2,0.1,0.05,0.9,0.3,0.020041916312799814
2,0.1,0.05,0.9,0.5,0.004302871138196679
2,0.1,0.05,1.0,0.01,1.2200705814992803e-05
2,0.1,0.05,1.0,0.05,0.5637028616507731
2,0.1,0.05,1.0,0.1,0.009653874815692721
2,0.1,0.05,1.0,0.2,0.009653874815692721
2,0.1,0.05,1.0,0.3,0.009653874815692721
2,0.1,0.05,1.0,0.5,0.0010807930163014923
2,0.1,0.1,0.1,0.2,0.15729920705028502
2,0.1,0.1,0.1,0.3,0.15729920705028502
2,0.1,0.1,0.1,0.5,2.2620863467979738e-05
2,0.1,0.1,0.3,0.01,1.7191759138770554e-06
2,0.1,0.1,0.3,0.05,0.0050001690559628225
2,0.1,0.1,0.3,0.1,1.0
2,0.1,0.1,0.3,0.2,0.15729920705028502
2,0.1,0.1,0.3,0.3,0.15729920705028502
2,0.1,0.1,0.3,0.5,0.00035913986936983515
2,0.1,0.1,0.5,0.01,5.528155236855418e-06
2,0.1,0.1,0.5,0.05,0.012775031283087395
2,0.1,0.1,0.5,0.1,0.4142161782425253
2,0.1,0.1,0.5,0.2,0.15729920705028502
2,0.1,0.1,0.5,0.3,0.15729920705028502
2,0.1,0.1,0.5,0.5,3.3852579258660116e-05
2,0.1,0.1,0.7,0.01,3.6627327180761355e-06
2,0.1,0.1,0.7,0.05,0.002088486209285103
2,0.1,0.1,0.7,0.1,0.5637028616507731
2,0.1,0.1,0.7,0.2,0.15729920705028502
2,0.1,0.1,0.7,0.3,0.5637028616507731
2,0.1,0.1,0.7,0.5,1.5055589097071922e-05
2,0.1,0.1,0.9,0.01,3.7028420040899624e-06
2,0.1,0.1,0.9,0.05,0.034808478811867126
2,0.1,0.1,0.9,0.1,0.5637028616507731
2,0.1,0.1,0.9,0.2,0.15729920705028502
2,0.1,0.1,0.9,0.3,1.0
2,0.1,0.1,0.9,0.5,1.353606997533463e-05
2,0.1,0.1,1.0,0.01,2.4897519248481713e-06
2,0.1,0.1,1.0,0.05,0.016901907650198607
2,0.1,0.1,1.0,0.1,0.15729920705028502
2,0.1,0.1,1.0,0.2,0.15729920705028502
2,0.1,0.1,1.0,0.3,0.15729920705028502
2,0.1,0.1,1.0,0.5,1.0589088814570275e-05
2,0.1,0.2,0.1,0.3,1.0
2,0.1,0.2,0.1,0.5,8.836942423138141e-06
2,0.1,0.2,0.3,0.01,1.7191759138770554e-06
2,0.1,0.2,0.3,0.05,0.0017768989945419805
2,0.1,0.2,0.3,0.1,0.15729920705028502
2,0.1,0.2,0.3,0.2,1.0
2,0.1,0.2,0.3,0.3,1.0
2,0.1,0.2,0.3,0.5,0.0002511715320305687
2,0.1,0.2,0.5,0.01,3.740603335666429e-06
2,0.1,0.2,0.5,0.05,0.004402367998717295
2,0.1,0.2,0.5,0.1,0.04550026389635839
2,0.1,0.2,0.5,0.2,1.0
2,0.1,0.2,0.5,0.3,1.0
2,0.1,0.2,0.5,0.5,3.472488440292737e-05
2,0.1,0.2,0.7,0.01,3.6627327180761355e-06
2,0.1,0.2,0.7,0.05,0.0010560152260071867
2,0.1,0.2,0.7,0.1,0.31731050786291415
2,0.1,0.2,0.7,0.2,1.0
2,0.1,0.2,0.7,0.3,0.31731050786291415
2,0.1,0.2,0.7,0.5,1.549142234871223e-05
2,0.1,0.2,0.9,0.01,3.7055287782285167e-06
2,0.1,0.2,0.9,0.05,0.006655605482949377
2,0.1,0.2,0.9,0.1,0.31731050786291415
2,0.1,0.2,0.9,0.2,1.0
2,0.1,0.2,0.9,0.3,0.15729920705028502
2,0.1,0.2,0.9,0.5,1.3507833676560606e-05
2,0.1,0.2,1.0,0.01,2.4914373012424417e-06
2,0.1,0.2,1.0,0.05,0.003580327522366853
2,0.1,0.2,1.0,0.1,1.0
2,0.1,0.2,1.0,0.2,1.0
2,0.1,0.2,1.0,0.3,1.0
2,0.1,0.2,1.0,0.5,1.07381345524008e-05
2,0.1,0.3,0.1,0.5,8.836942423138141e-06
2,0.1,0.3,0.3,0.01,1.7191759138770554e-06
2,0.1,0.3,0.3,0.05,0.0017768989945419805
2,0.1,0.3,0.3,0.1,0.15729920705028502
2,0.1,0.3,0.3,0.2,1.0
2,0.1,0.3,0.3,0.3,1.0
2,0.1,0.3,0.3,0.5,0.0002511715320305687
2,0.1,0.3,0.5,0.01,3.740603335666429e-06
2,0.1,0.3,0.5,0.05,0.004402367998717295
2,0.1,0.3,0.5,0.1,0.04550026389635839
2,0.1,0.3,0.5,0.2,1.0
2,0.1,0.3,0.5,0.3,1.0
2,0.1,0.3,0.5,0.5,3.472488440292737e-05
2,0.1,0.3,0.7,0.01,3.6627327180761355e-06
2,0.1,0.3,0.7,0.05,0.0010560152260071867
2,0.1,0.3,0.7,0.1,0.31731050786291415
2,0.1,0.3,0.7,0.2,1.0
2,0.1,0.3,0.7,0.3,0.31731050786291415
2,0.1,0.3,0.7,0.5,1.549142234871223e-05
2,0.1,0.3,0.9,0.01,3.7055287782285167e-06
2,0.1,0.3,0.9,0.05,0.006655605482949377
2,0.1,0.3,0.9,0.1,0.31731050786291415
2,0.1,0.3,0.9,0.2,1.0
2,0.1,0.3,0.9,0.3,0.15729920705028502
2,0.1,0.3,0.9,0.5,1.3507833676560606e-05
2,0.1,0.3,1.0,0.01,2.4914373012424417e-06
2,0.1,0.3,1.0,0.05,0.003580327522366853
2,0.1,0.3,1.0,0.1,1.0
2,0.1,0.3,1.0,0.2,1.0
2,0.1,0.3,1.0,0.3,1.0
2,0.1,0.3,1.0,0.5,1.07381345524008e-05
2,0.1,0.5,0.3,0.01,2.849196572362065e-06
2,0.1,0.5,0.3,0.05,0.005095794721361091
2,0.1,0.5,0.3,0.1,2.7648454673137218e-05
2,0.1,0.5,0.3,0.2,8.836942423138141e-06
2,0.1,0.5,0.3,0.3,8.836942423138141e-06
2,0.1,0.5,0.3,0.5,0.9303144239462635
2,0.1,0.5,0.5,0.01,9.833194661604423e-06
2,0.1,0.5,0.5,0.05,0.19008383941405615
2,0.1,0.5,0.5,0.1,5.280426394354522e-05
2,0.1,0.5,0.5,0.2,8.836942423138141e-06
2,0.1,0.5,0.5,0.3,8.836942423138141e-06
2,0.1,0.5,0.5,0.5,0.2963200597172003
2,0.1,0.5,0.7,0.01,1.4207492404682615e-05
2,0.1,0.5,0.7,0.05,0.3646580438780629
2,0.1,0.5,0.7,0.1,7.583589402616181e-06
2,0.1,0.5,0.7,0.2,8.836942423138141e-06
2,0.1,0.5,0.7,0.3,1.764643425105368e-05
2,0.1,0.5,0.7,0.5,0.15857230630229102
2,0.1,0.5,0.9,0.01,2.8278476195626835e-05
2,0.1,0.5,0.9,0.05,0.003766059825007137
2,0.1,0.5,0.9,0.1,1.4152625447577717e-05
2,0.1,0.5,0.9,0.2,8.836942423138141e-06
2,0.1,0.5,0.9,0.3,2.7648454673137218e-05
2,0.1,0.5,0.9,0.5,0.19281068991986006
2,0.1,0.5,1.0,0.01,1.347136912917868e-05
2,0.1,0.5,1.0,0.05,0.060098245796263675
2,0.1,0.5,1.0,0.1,8.836942423138141e-06
2,0.1,0.5,1.0,0.2,8.836942423138141e-06
2,0.1,0.5,1.0,0.3,8.836942423138141e-06
2,0.1,0.5,1.0,0.5,0.045763098430915375
2,0.3,0.01,0.3,0.05,2.7177989297044064e-06
2,0.3,0.01,0.3,0.1,1.7224282827430733e-06
2,0.3,0.01,0.3,0.2,1.7191759138770554e-06
2,0.3,0.01,0.3,0.3,1.7191759138770554e-06
2,0.3,0.01,0.3,0.5,1.0258644001158743e-05
2,0.3,0.01,0.5,0.01,0.7638726773596702
2,0.3,0.01,0.5,0.05,9.717639790607737e-06
2,0.3,0.01,0.5,0.1,1.7213435893906393e-06
2,0.3,0.01,0.5,0.2,1.7191759138770554e-06
2,0.3,0.01,0.5,0.3,1.7191759138770554e-06
2,0.3,0.01,0.5,0.5,1.0222031682781803e-05
2,0.3,0.01,0.7,0.01,0.6003393595742825
2,0.3,0.01,0.7,0.05,3.767769571719576e-06
2,0.3,0.01,0.7,0.1,1.7191759138770554e-06
2,0.3,0.01,0.7,0.2,1.7191759138770554e-06
2,0.3,0.01,0.7,0.3,1.7191759138770554e-06
2,0.3,0.01,0.7,0.5,7.2763607123681986e-06
2,0.3,0.01,0.9,0.01,0.1095109374886408
2,0.3,0.01,0.9,0.05,2.5458715561150074e-06
2,0.3,0.01,0.9,0.1,1.7191759138770554e-06
2,0.3,0.01,0.9,0.2,1.7191759138770554e-06
2,0.3,0.01,0.9,0.3,1.7213435893906393e-06
2,0.3,0.01,0.9,0.5,9.955838322639465e-07
2,0.3,0.01,1.0,0.01,0.727464107867885
2,0.3,0.01,1.0,0.05,2.5458715561150074e-06
2,0.3,0.01,1.0,0.1,1.7191759138770554e-06
2,0.3,0.01,1.0,0.2,1.7191759138770554e-06
2,0.3,0.01,1.0,0.3,1.7191759138770554e-06
2,0.3,0.01,1.0,0.5,8.757476232837807e-06
2,0.3,0.05,0.3,0.1,0.008009315564444957
2,0.3,0.05,0.3,0.2,0.0017768989945419805
2,0.3,0.05,0.3,0.3,0.0017768989945419805
2,0.3,0.05,0.3,0.5,0.0350712542276345
2,0.3,0.05,0.5,0.01,5.554043141119862e-06
2,0.3,0.05,0.5,0.05,0.5283675607775896
2,0.3,0.05,0.5,0.1,0.03886925483971224
2,0.3,0.05,0.5,0.2,0.0017768989945419805
2,0.3,0.05,0.5,0.3,0.0017768989945419805
2,0.3,0.05,0.5,0.5,0.0014955242334933419
2,0.3,0.05,0.7,0.01,5.489508564349051e-06
2,0.3,0.05,0.7,0.05,0.18338570227094497
2,0.3,0.05,0.7,0.1,0.0029807046202068393
2,0.3,0.05,0.7,0.2,0.0017768989945419805
2,0.3,0.05,0.7,0.3,0.004915867816134537
2,0.3,0.05,0.7,0.5,0.0012504461288008874
2,0.3,0.05,0.9,0.01,3.7243812309460945e-06
2,0.3,0.05,0.9,0.05,0.4390446530728256
2,0.3,0.05,0.9,0.1,0.004915867816134537
2,0.3,0.05,0.9,0.2,0.0017768989945419805
2,0.3,0.05,0.9,0.3,0.011861511556513557
2,0.3,0.05,0.9,0.5,0.0007037998168813708
2,0.3,0.05,1.0,0.01,3.7189867667872823e-06
2,0.3,0.05,1.0,0.05,0.38432029861699224
2,0.3,0.05,1.0,0.1,0.0017768989945419805
2,0.3,0.05,1.0,0.2,0.0017768989945419805
2,0.3,0.05,1.0,0.3,0.0017768989945419805
2,0.3,0.05,1.0,0.5,0.00017142557556051126
2,0.3,0.1,0.3,0.2,0.15729920705028502
2,0.3,0.1,0.3,0.3,0.15729920705028502
2,0.3,0.1,0.3,0.5,0.0002420460871211461
2,0.3,0.1,0.5,0.01,5.554043141119862e-06
2,0.3,0.1,0.5,0.05,0.007474737075047495
2,0.3,0.1,0.5,0.1,0.4142161782425253
2,0.3,0.1,0.5,0.2,0.15729920705028502
2,0.3,0.1,0.5,0.3,0.15729920705028502
2,0.3,0.1,0.5,0.5,4.443181607773018e-05
2,0.3,0.1,0.7,0.01,3.657411984687638e-06
2,0.3,0.1,0.7,0.05,0.002088486209285103
2,0.3,0.1,0.7,0.1,0.5637028616507731
2,0.3,0.1,0.7,0.2,0.15729920705028502
2,0.3,0.1,0.7,0.3,0.5637028616507731
2,0.3,0.1,0.7,0.5,1.978765933691295e-05
2,0.3,0.1,0.9,0.01,3.7055287782285167e-06
2,0.3,0.1,0.9,0.05,0.02092133533779403
2,0.3,0.1,0.9,0.1,0.5637028616507731
2,0.3,0.1,0.9,0.2,0.15729920705028502
2,0.3,0.1,0.9,0.3,1.0
2,0.3,0.1,0.9,0.5,2.1049353628078735e-05
2,0.3,0.1,1.0,0.01,2.4964991133938375e-06
2,0.3,0.1,1.0,0.05,0.016901907650198607
2,0.3,0.1,1.0,0.1,0.15729920705028502
2,0.3,0.1,1.0,0.2,0.15729920705028502
2,0.3,0.1,1.0,0.3,0.15729920705028502
2,0.3,0.1,1.0,0.5,1.0402699587895907e-05
2,0.3,0.2,0.3,0.3,1.0
2,0.3,0.2,0.3,0.5,0.0002511715320305687
2,0.3,0.2,0.5,0.01,3.740603335666429e-06
2,0.3,0.2,0.5,0.05,0.004402367998717295
2,0.3,0.2,0.5,0.1,0.04550026389635839
2,0.3,0.2,0.5,0.2,1.0
2,0.3,0.2,0.5,0.3,1.0
2,0.3,0.2,0.5,0.5,3.472488440292737e-05
2,0.3,0.2,0.7,0.01,3.6627327180761355e-06
2,0.3,0.2,0.7,0.05,0.0010560152260071867
2,0.3,0.2,0.7,0.1,0.31731050786291415
2,0.3,0.2,0.7,0.2,1.0
2,0.3,0.2,0.7,0.3,0.31731050786291415
2,0.3,0.2,0.7,0.5,1.549142234871223e-05
2,0.3,0.2,0.9,0.01,3.7055287782285167e-06
2,0.3,0.2,0.9,0.05,0.006655605482949377
2,0.3,0.2,0.9,0.1,0.31731050786291415
2,0.3,0.2,0.9,0.2,1.0
2,0.3,0.2,0.9,0.3,0.15729920705028502
2,0.3,0.2,0.9,0.5,1.3507833676560606e-05
2,0.3,0.2,1.0,0.01,2.4914373012424417e-06
2,0.3,0.2,1.0,0.05,0.003580327522366853
2,0.3,0.2,1.0,0.1,1.0
2,0.3,0.2,1.0,0.2,1.0
2,0.3,0.2,1.0,0.3,1.0
2,0.3,0.2,1.0,0.5,1.07381345524008e-05
2,0.3,0.3,0.3,0.5,0.0002511715320305687
2,0.3,0.3,0.5,0.01,3.740603335666429e-06
2,0.3,0.3,0.5,0.05,0.004402367998717295
2,0.3,0.3,0.5,0.1,0.04550026389635839
2,0.3,0.3,0.5,0.2,1.0
2,0.3,0.3,0.5,0.3,1.0
2,0.3,0.3,0.5,0.5,3.472488440292737e-05
2,0.3,0.3,0.7,0.01,3.6627327180761355e-06
2,0.3,0.3,0.7,0.05,0.0010560152260071867
2,0.3,0.3,0.7,0.1,0.31731050786291415
2,0.3,0.3,0.7,0.2,1.0
2,0.3,0.3,0.7,0.3,0.31731050786291415
2,0.3,0.3,0.7,0.5,1.549142234871223e-05
2,0.3,0.3,0.9,0.01,3.7055287782285167e-06
2,0.3,0.3,0.9,0.05,0.006655605482949377
2,0.3,0.3,0.9,0.1,0.31731050786291415
2,0.3,0.3,0.9,0.2,1.0
2,0.3,0.3,0.9,0.3,0.15729920705028502
2,0.3,0.3,0.9,0.5,1.3507833676560606e-05
2,0.3,0.3,1.0,0.01,2.4914373012424417e-06
2,0.3,0.3,1.0,0.05,0.003580327522366853
2,0.3,0.3,1.0,0.1,1.0
2,0.3,0.3,1.0,0.2,1.0
2,0.3,0.3,1.0,0.3,1.0
2,0.3,0.3,1.0,0.5,1.07381345524008e-05
2,0.3,0.5,0.5,0.01,9.214484976656153e-06
2,0.3,0.5,0.5,0.05,0.38119813741536224
2,0.3,0.5,0.5,0.1,0.0007412202029731374
2,0.3,0.5,0.5,0.2,0.0002511715320305687
2,0.3,0.5,0.5,0.3,0.0002511715320305687
2,0.3,0.5,0.5,0.5,0.2732682442620492
2,0.3,0.5,0.7,0.01,2.235134123699983e-05
2,0.3,0.5,0.7,0.05,0.572867058133171
2,0.3,0.5,0.7,0.1,0.0003858592413921355
2,0.3,0.5,0.7,0.2,0.0002511715320305687
2,0.3,0.5,0.7,0.3,0.0003538293144614436
2,0.3,0.5,0.7,0.5,0.31321411627657547
2,0.3,0.5,0.9,0.01,3.095823367151424e-05
2,0.3,0.5,0.9,0.05,0.0128563267652794
2,0.3,0.5,0.9,0.1,0.0003858592413921355
2,0.3,0.5,0.9,0.2,0.0002511715320305687
2,0.3,0.5,0.9,0.3,0.0003538293144614436
2,0.3,0.5,0.9,0.5,0.18456978175709426
